,link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale,postal_code_str,province
112,https://www.immoweb.be/en/classified/house/for-sale/rhisnes/5080/11459234,11459234,Rhisnes,5080,345000.0,HOUSE,HOUSE,3,140.0,,0,1.0,1.0,3.0,1,581.0,INSTALLED,AS_NEW,FOR_SALE,5080,Namur
113,https://www.immoweb.be/en/classified/house/for-sale/beverlo/3581/11332994,11332994,Beverlo,3581,629000.0,HOUSE,HOUSE,4,251.0,,0,0.0,,4.0,0,1009.0,INSTALLED,GOOD,FOR_SALE,3581,Limburg
114,https://www.immoweb.be/en/classified/house/for-sale/beringen/3581/20268683,20268683,Beringen,3581,245000.0,HOUSE,HOUSE,4,165.0,,0,20.0,,4.0,0,1275.0,,TO_RENOVATE,FOR_SALE,3581,Limburg
115,https://www.immoweb.be/en/classified/house/for-sale/beringen/3581/20179195,20179195,Beringen,3581,225000.0,HOUSE,HOUSE,3,140.0,,0,0.0,104.0,3.0,0,322.0,,TO_RENOVATE,FOR_SALE,3581,Limburg
116,https://www.immoweb.be/en/classified/house/for-sale/zwevegem/8553/20268255,20268255,Zwevegem,8553,550000.0,HOUSE,HOUSE,4,234.0,,0,18.0,,3.0,0,554.0,,GOOD,FOR_SALE,8553,West-Vlaanderen
117,https://www.immoweb.be/en/classified/house/for-sale/otegem/8553/20184269,20184269,Otegem,8553,695000.0,HOUSE,HOUSE,4,,,0,,,4.0,1,1178.0,INSTALLED,AS_NEW,FOR_SALE,8553,West-Vlaanderen
118,https://www.immoweb.be/en/classified/house/for-sale/beringen/3581/20097163,20097163,Beringen,3581,334144.0,HOUSE,HOUSE,3,140.0,,0,0.0,,3.0,1,535.0,,,FOR_SALE,3581,Limburg
119,https://www.immoweb.be/en/classified/house/for-sale/otegem/8553/20242826,20242826,Otegem,8553,230000.0,HOUSE,HOUSE,3,181.0,0.0,0,,,0.0,0,853.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,8553,West-Vlaanderen
120,https://www.immoweb.be/en/classified/house/for-sale/otegem/8553/11122343,11122343,Otegem,8553,325000.0,HOUSE,HOUSE,4,139.0,0.0,0,,,4.0,0,1598.0,,TO_RENOVATE,FOR_SALE,8553,West-Vlaanderen
121,https://www.immoweb.be/en/classified/house/for-sale/warisoulx/5080/20254302,20254302,Warisoulx,5080,295000.0,HOUSE,HOUSE,3,110.0,,0,1.0,1.0,4.0,1,0.0,,TO_RENOVATE,FOR_SALE,5080,Namur
122,https://www.immoweb.be/en/classified/house/for-sale/beringen/3581/11151257,11151257,Beringen,3581,230000.0,HOUSE,HOUSE,5,196.0,,0,,,3.0,0,206.0,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,3581,Limburg
123,https://www.immoweb.be/en/classified/house/for-sale/warisoulx/5080/20228254,20228254,Warisoulx,5080,325000.0,HOUSE,HOUSE,4,142.0,0.0,1,30.0,,3.0,0,250.0,INSTALLED,,FOR_SALE,5080,Namur
124,https://www.immoweb.be/en/classified/house/for-sale/otegem/8553/10884173,10884173,Otegem,8553,372000.0,HOUSE,HOUSE,3,125.0,,0,,,3.0,0,649.0,,,FOR_SALE,8553,West-Vlaanderen
125,https://www.immoweb.be/en/classified/house/for-sale/heer/5543/11021533,11021533,Heer,5543,206974.0,HOUSE,HOUSE,3,125.0,,0,0.0,,4.0,0,1125.0,,,FOR_SALE,5543,Namur
126,https://www.immoweb.be/en/classified/house/for-sale/emines/5080/20183321,20183321,Émines,5080,309000.0,HOUSE,HOUSE,3,131.0,0.0,0,25.0,157.0,3.0,1,275.0,INSTALLED,GOOD,FOR_SALE,5080,Namur
127,https://www.immoweb.be/en/classified/castle/for-sale/rhisnes/5080/20149888,20149888,Rhisnes,5080,1599999.0,HOUSE,CASTLE,41,,,0,0.0,,4.0,0,0.0,,,FOR_SALE,5080,Namur
128,https://www.immoweb.be/en/classified/house/for-sale/beverlo/3581/11084451,11084451,Beverlo,3581,255000.0,HOUSE,HOUSE,3,200.0,,0,0.0,,0.0,0,341.0,,GOOD,FOR_SALE,3581,Limburg
129,https://www.immoweb.be/en/classified/house/for-sale/beringen/3581/20199142,20199142,Beringen,3581,269000.0,HOUSE,HOUSE,3,150.0,,0,,,4.0,0,555.0,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE,3581,Limburg
130,https://www.immoweb.be/en/classified/house/for-sale/la-bruyere/5080/20230981,20230981,La bruyère,5080,599000.0,HOUSE,HOUSE,5,273.0,0.0,0,,,4.0,1,1670.0,INSTALLED,AS_NEW,FOR_SALE,5080,Namur
131,https://www.immoweb.be/en/classified/house/for-sale/la-bruyere/5080/20143404,20143404,La bruyère,5080,349000.0,HOUSE,HOUSE,3,198.0,,0,,708.0,0.0,0,708.0,,GOOD,FOR_SALE,5080,Namur
132,https://www.immoweb.be/en/classified/house/for-sale/la-bruyere/5080/10758491,10758491,La bruyère,5080,299000.0,HOUSE,HOUSE,4,241.0,,0,0.0,,0.0,0,485.0,,GOOD,FOR_SALE,5080,Namur
133,https://www.immoweb.be/en/classified/house/for-sale/otegem/8553/10884175,10884175,Otegem,8553,327000.0,HOUSE,HOUSE,3,125.0,,0,,,3.0,0,456.0,,,FOR_SALE,8553,West-Vlaanderen
134,https://www.immoweb.be/en/classified/villa/for-sale/beringen/3581/20082942,20082942,Beringen,3581,1075000.0,HOUSE,VILLA,6,424.0,,0,0.0,,4.0,0,1248.0,,AS_NEW,FOR_SALE,3581,Limburg
135,https://www.immoweb.be/en/classified/house/for-sale/beverlo/3581/20252331,20252331,Beverlo,3581,255000.0,HOUSE,HOUSE,2,120.0,,0,0.0,,4.0,0,883.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,3581,Limburg
136,https://www.immoweb.be/en/classified/house/for-sale/beverlo/3581/20124485,20124485,Beverlo,3581,369000.0,HOUSE,HOUSE,3,282.0,,0,28.0,267.0,2.0,0,515.0,,GOOD,FOR_SALE,3581,Limburg
137,https://www.immoweb.be/en/classified/house/for-sale/otegem/8553/9911040,9911040,Otegem,8553,327000.0,HOUSE,HOUSE,3,,,0,0.0,,2.0,0,399.0,,AS_NEW,FOR_SALE,8553,West-Vlaanderen
138,https://www.immoweb.be/en/classified/villa/for-sale/namur/5080/11484800,11484800,Namur,5080,399000.0,HOUSE,VILLA,3,162.0,0.0,0,59.0,696.0,4.0,0,1072.0,INSTALLED,AS_NEW,FOR_SALE,5080,Namur
139,https://www.immoweb.be/en/classified/house/for-sale/beverlo/3581/20077917,20077917,Beverlo,3581,578000.0,HOUSE,HOUSE,4,,,0,0.0,,4.0,0,3317.0,INSTALLED,GOOD,FOR_SALE,3581,Limburg
140,https://www.immoweb.be/en/classified/house/for-sale/zwevegem-otegem/8553/20270949,20270949,Zwevegem otegem,8553,270000.0,HOUSE,HOUSE,4,,,0,,,2.0,0,184.0,INSTALLED,,FOR_SALE,8553,West-Vlaanderen
141,https://www.immoweb.be/en/classified/house/for-sale/rhisnes/5080/20101593,20101593,Rhisnes,5080,365000.0,HOUSE,HOUSE,4,165.0,,1,,716.0,4.0,0,716.0,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,5080,Namur
142,https://www.immoweb.be/en/classified/house/for-sale/heer/5543/10639346,10639346,Heer,5543,120000.0,HOUSE,HOUSE,2,,,0,0.0,,2.0,0,0.0,,,FOR_SALE,5543,Namur
143,https://www.immoweb.be/en/classified/house/for-sale/beringen/3581/20230588,20230588,Beringen,3581,275000.0,HOUSE,HOUSE,3,184.0,,0,0.0,800.0,4.0,0,1110.0,,TO_BE_DONE_UP,FOR_SALE,3581,Limburg
144,https://www.immoweb.be/en/classified/villa/for-sale/beringen/3581/20213026,20213026,Beringen,3581,629000.0,HOUSE,VILLA,4,251.0,0.0,0,,,4.0,0,1009.0,,AS_NEW,FOR_SALE,3581,Limburg
145,https://www.immoweb.be/en/classified/house/for-sale/rhisnes/5080/20248023,20248023,Rhisnes,5080,349000.0,HOUSE,HOUSE,3,172.0,,0,0.0,,0.0,0,1300.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,5080,Namur
146,https://www.immoweb.be/en/classified/house/for-sale/beverlo/3581/20276612,20276612,Beverlo,3581,299000.0,HOUSE,HOUSE,3,140.0,,0,,,4.0,0,6857.0,,,FOR_SALE,3581,Limburg
147,https://www.immoweb.be/en/classified/apartment/for-sale/beverlo/3581/20090487,20090487,Beverlo,3581,191700.0,APARTMENT,APARTMENT,1,77.0,,0,10.0,,0.0,0,,,,FOR_SALE,3581,Limburg
148,https://www.immoweb.be/en/classified/house/for-sale/otegem/8553/10418665,10418665,Otegem,8553,564000.0,HOUSE,HOUSE,3,,,0,0.0,,4.0,0,991.0,,,FOR_SALE,8553,West-Vlaanderen
149,https://www.immoweb.be/en/classified/house/for-sale/diepenbeek/3590/11284213,11284213,Diepenbeek,3590,430000.0,HOUSE,HOUSE,3,170.0,0.0,0,0.0,,3.0,1,533.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3590,Limburg
150,https://www.immoweb.be/en/classified/house/for-sale/nivelles/1401/20237562,20237562,Nivelles,1401,900000.0,HOUSE,HOUSE,4,296.0,,0,0.0,,4.0,1,2975.0,,,FOR_SALE,1401,Brabant wallon
151,https://www.immoweb.be/en/classified/villa/for-sale/kinrooi/3640/20154000,20154000,Kinrooi,3640,769000.0,HOUSE,VILLA,4,278.0,,0,,,4.0,1,2157.0,,AS_NEW,FOR_SALE,3640,Limburg
152,https://www.immoweb.be/en/classified/villa/for-sale/baulers/1401/11420219,11420219,Baulers,1401,550000.0,HOUSE,VILLA,3,153.0,,0,10.0,4495.0,4.0,0,5106.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,1401,Brabant wallon
153,https://www.immoweb.be/en/classified/ground-floor/for-sale/kinrooi/3640/20223977,20223977,Kinrooi,3640,284000.0,APARTMENT,GROUND_FLOOR,2,116.0,,0,14.0,15.0,0.0,0,,INSTALLED,,FOR_SALE,3640,Limburg
154,https://www.immoweb.be/en/classified/villa/for-sale/baulers/1401/20159173,20159173,Baulers,1401,319000.0,HOUSE,VILLA,3,150.0,0.0,0,20.0,1100.0,4.0,1,1266.0,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,1401,Brabant wallon
155,https://www.immoweb.be/en/classified/villa/for-sale/nivelles/1401/20264514,20264514,Nivelles,1401,399000.0,HOUSE,VILLA,4,170.0,0.0,0,50.0,907.0,4.0,1,1040.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,1401,Brabant wallon
156,https://www.immoweb.be/en/classified/penthouse/for-sale/kinrooi/3640/20223984,20223984,Kinrooi,3640,325000.0,APARTMENT,PENTHOUSE,2,148.0,,0,16.0,,0.0,0,,INSTALLED,,FOR_SALE,3640,Limburg
157,https://www.immoweb.be/en/classified/apartment/for-sale/tessenderlo/3980/20264532,20264532,Tessenderlo,3980,289000.0,APARTMENT,APARTMENT,2,115.0,,0,23.0,72.0,2.0,1,,USA_INSTALLED,AS_NEW,FOR_SALE,3980,Limburg
158,https://www.immoweb.be/en/classified/apartment/for-sale/kinrooi/3640/20223985,20223985,Kinrooi,3640,267000.0,APARTMENT,APARTMENT,2,109.0,,0,10.0,,0.0,0,,INSTALLED,,FOR_SALE,3640,Limburg
159,https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20095128,20095128,Kinrooi,3640,319272.0,HOUSE,HOUSE,3,140.0,,0,0.0,,3.0,0,280.0,,,FOR_SALE,3640,Limburg
160,https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20095126,20095126,Kinrooi,3640,319272.0,HOUSE,HOUSE,3,140.0,,0,0.0,,3.0,0,280.0,,,FOR_SALE,3640,Limburg
161,https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/11342374,11342374,Kinrooi,3640,499000.0,HOUSE,HOUSE,2,155.0,,0,0.0,,4.0,0,33200.0,,,FOR_SALE,3640,Limburg
162,https://www.immoweb.be/en/classified/ground-floor/for-sale/kinrooi/3640/20223978,20223978,Kinrooi,3640,263000.0,APARTMENT,GROUND_FLOOR,2,106.0,,0,24.0,42.0,0.0,0,,INSTALLED,,FOR_SALE,3640,Limburg
163,https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20223432,20223432,Tessenderlo,3980,249000.0,HOUSE,HOUSE,3,123.0,,0,0.0,,3.0,0,1520.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,3980,Limburg
164,https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20279329,20279329,Tessenderlo,3980,310000.0,HOUSE,HOUSE,3,187.0,,0,0.0,,3.0,0,834.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3980,Limburg
165,https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/11024183,11024183,Tessenderlo,3980,364375.0,HOUSE,HOUSE,3,,,0,0.0,,,1,245.0,,,FOR_SALE,3980,Limburg
166,https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20095127,20095127,Kinrooi,3640,319272.0,HOUSE,HOUSE,3,140.0,,0,0.0,,3.0,0,280.0,,,FOR_SALE,3640,Limburg
167,https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20234744,20234744,Kinrooi,3640,445000.0,HOUSE,HOUSE,5,224.0,,0,,,4.0,0,3900.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,3640,Limburg
168,https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20120321,20120321,Tessenderlo,3980,545372.0,HOUSE,HOUSE,3,232.0,,0,0.0,1.0,3.0,1,1001.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3980,Limburg
169,https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20240894,20240894,Kinrooi,3640,440000.0,HOUSE,HOUSE,3,168.0,,0,0.0,,3.0,0,296.0,INSTALLED,,FOR_SALE,3640,Limburg
170,https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20067202,20067202,Kinrooi,3640,375000.0,HOUSE,HOUSE,4,221.0,,0,0.0,,4.0,0,6441.0,,TO_RENOVATE,FOR_SALE,3640,Limburg
171,https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20095125,20095125,Kinrooi,3640,319272.0,HOUSE,HOUSE,3,140.0,,0,0.0,,3.0,0,280.0,,,FOR_SALE,3640,Limburg
172,https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20095129,20095129,Kinrooi,3640,319332.0,HOUSE,HOUSE,3,140.0,,0,0.0,,3.0,0,280.0,,,FOR_SALE,3640,Limburg
173,https://www.immoweb.be/en/classified/villa/for-sale/tessenderlo/3980/20222574,20222574,Tessenderlo,3980,545000.0,HOUSE,VILLA,4,328.0,,0,,,4.0,0,835.0,INSTALLED,GOOD,FOR_SALE,3980,Limburg
174,https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20260339,20260339,Tessenderlo,3980,289000.0,HOUSE,HOUSE,3,162.0,,0,,,4.0,0,1214.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,3980,Limburg
175,https://www.immoweb.be/en/classified/house/for-sale/kinrooi/3640/20095130,20095130,Kinrooi,3640,319272.0,HOUSE,HOUSE,3,140.0,,0,0.0,,3.0,0,280.0,,,FOR_SALE,3640,Limburg
176,https://www.immoweb.be/en/classified/house/for-sale/ophoven/3640/20242304,20242304,Ophoven,3640,348000.0,HOUSE,HOUSE,5,400.0,,0,0.0,,4.0,0,2750.0,,TO_RENOVATE,FOR_SALE,3640,Limburg
177,https://www.immoweb.be/en/classified/apartment/for-sale/tessenderlo/3980/20120344,20120344,Tessenderlo,3980,379064.0,APARTMENT,APARTMENT,2,104.0,,0,13.0,1.0,3.0,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3980,Limburg
178,https://www.immoweb.be/en/classified/villa/for-sale/tessenderlo/3980/11344916,11344916,Tessenderlo,3980,989000.0,HOUSE,VILLA,5,457.0,,0,0.0,,4.0,1,1000.0,,GOOD,FOR_SALE,3980,Limburg
179,https://www.immoweb.be/en/classified/apartment/for-sale/tessenderlo/3980/20120358,20120358,Tessenderlo,3980,535470.0,APARTMENT,APARTMENT,2,130.0,,0,40.0,1.0,2.0,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3980,Limburg
180,https://www.immoweb.be/en/classified/house/for-sale/tournai-froidmont/7504/11381857,11381857,Tournai froidmont,7504,229000.0,HOUSE,HOUSE,3,120.0,0.0,0,,,4.0,1,1350.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,7504,Henegouwen
181,https://www.immoweb.be/en/classified/penthouse/for-sale/kinrooi/3640/20147193,20147193,Kinrooi,3640,450000.0,APARTMENT,PENTHOUSE,2,145.0,,0,73.0,,4.0,0,,,GOOD,FOR_SALE,3640,Limburg
182,https://www.immoweb.be/en/classified/apartment/for-sale/kinrooi/3640/20051472,20051472,Kinrooi,3640,329963.0,APARTMENT,APARTMENT,2,95.0,0.0,0,22.0,,0.0,0,,INSTALLED,GOOD,FOR_SALE,3640,Limburg
183,https://www.immoweb.be/en/classified/apartment/for-sale/kinrooi/3640/20223989,20223989,Kinrooi,3640,212000.0,APARTMENT,APARTMENT,1,84.0,,0,11.0,,0.0,0,,INSTALLED,,FOR_SALE,3640,Limburg
184,https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/11017244,11017244,Tessenderlo,3980,430000.0,HOUSE,HOUSE,3,,,0,0.0,,,1,0.0,,,FOR_SALE,3980,Limburg
185,https://www.immoweb.be/en/classified/country-cottage/for-sale/tessenderlo/3980/11287967,11287967,Tessenderlo,3980,1650000.0,HOUSE,COUNTRY_COTTAGE,3,,,0,0.0,,4.0,1,0.0,,AS_NEW,FOR_SALE,3980,Limburg
186,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20218817,20218817,Mortsel,2640,235000.0,APARTMENT,APARTMENT,1,68.0,,0,14.0,21.0,0.0,0,,INSTALLED,GOOD,FOR_SALE,2640,Antwerpen
187,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/tessenderlo/3980/20210389,20210389,Tessenderlo,3980,487000.0,HOUSE,MIXED_USE_BUILDING,4,293.0,,0,0.0,,4.0,0,2016.0,INSTALLED,GOOD,FOR_SALE,3980,Limburg
188,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/mortsel/2640/11471294,11471294,Mortsel,2640,569900.0,HOUSE,MIXED_USE_BUILDING,4,500.0,0.0,0,0.0,140.0,2.0,1,455.0,INSTALLED,GOOD,FOR_SALE,2640,Antwerpen
189,https://www.immoweb.be/en/classified/bungalow/for-sale/tessenderlo/3980/11281864,11281864,Tessenderlo,3980,399000.0,HOUSE,BUNGALOW,4,246.0,0.0,0,,586.0,4.0,0,860.0,,JUST_RENOVATED,FOR_SALE,3980,Limburg
190,https://www.immoweb.be/en/classified/house/for-sale/tournai-froidmont/7504/11388049,11388049,Tournai froidmont,7504,399809.0,HOUSE,HOUSE,3,189.0,,0,0.0,,4.0,0,1100.0,,GOOD,FOR_SALE,7504,Henegouwen
191,https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20275353,20275353,Tessenderlo,3980,315000.0,HOUSE,HOUSE,3,200.0,,0,0.0,,0.0,0,780.0,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,3980,Limburg
192,https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20276081,20276081,Tessenderlo,3980,379500.0,HOUSE,HOUSE,5,191.0,,0,0.0,,3.0,0,787.0,INSTALLED,JUST_RENOVATED,FOR_SALE,3980,Limburg
193,https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20265809,20265809,Tessenderlo,3980,265000.0,HOUSE,HOUSE,3,163.0,,0,0.0,,3.0,0,802.0,,,FOR_SALE,3980,Limburg
194,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20218816,20218816,Mortsel,2640,275000.0,APARTMENT,APARTMENT,2,88.0,,0,,,2.0,0,,INSTALLED,GOOD,FOR_SALE,2640,Antwerpen
195,https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/10034341,10034341,Tessenderlo,3980,320000.0,HOUSE,HOUSE,5,387.0,,0,0.0,464.0,2.0,0,674.0,,TO_RENOVATE,FOR_SALE,3980,Limburg
196,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20228760,20228760,Mortsel,2640,279000.0,APARTMENT,APARTMENT,3,97.0,,0,,,4.0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE,2640,Antwerpen
197,https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20262780,20262780,Mortsel,2640,225000.0,APARTMENT,GROUND_FLOOR,1,55.0,,0,30.0,106.0,2.0,0,,INSTALLED,GOOD,FOR_SALE,2640,Antwerpen
198,https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20277725,20277725,Mortsel,2640,239500.0,APARTMENT,GROUND_FLOOR,1,67.0,,0,,40.0,0.0,0,,,JUST_RENOVATED,FOR_SALE,2640,Antwerpen
199,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20196654,20196654,Mortsel,2640,398000.0,APARTMENT,APARTMENT,2,125.0,,0,,,4.0,0,,,JUST_RENOVATED,FOR_SALE,2640,Antwerpen
200,https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20245246,20245246,Mortsel,2640,279000.0,APARTMENT,GROUND_FLOOR,2,110.0,,0,20.0,200.0,3.0,0,,USA_INSTALLED,JUST_RENOVATED,FOR_SALE,2640,Antwerpen
201,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20104734,20104734,Mortsel,2640,225000.0,APARTMENT,APARTMENT,1,68.0,,0,0.0,145.0,2.0,0,,INSTALLED,GOOD,FOR_SALE,2640,Antwerpen
202,https://www.immoweb.be/en/classified/apartment/for-sale/borsbeek/2150/20270118,20270118,Borsbeek,2150,215000.0,APARTMENT,APARTMENT,2,99.0,,0,1.0,,0.0,0,,INSTALLED,GOOD,FOR_SALE,2150,Antwerpen
203,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20060174,20060174,Mortsel,2640,249000.0,APARTMENT,APARTMENT,2,80.0,,0,5.0,,2.0,1,,INSTALLED,GOOD,FOR_SALE,2640,Antwerpen
204,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20154055,20154055,Mortsel,2640,375000.0,HOUSE,HOUSE,4,200.0,,0,0.0,,0.0,0,152.0,INSTALLED,TO_RENOVATE,FOR_SALE,2640,Antwerpen
205,https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20220544,20220544,Mortsel,2640,279000.0,APARTMENT,GROUND_FLOOR,1,89.0,,0,16.0,100.0,2.0,0,,SEMI_EQUIPPED,JUST_RENOVATED,FOR_SALE,2640,Antwerpen
206,https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20220543,20220543,Mortsel,2640,319000.0,APARTMENT,GROUND_FLOOR,2,102.0,,0,16.0,100.0,2.0,0,,INSTALLED,JUST_RENOVATED,FOR_SALE,2640,Antwerpen
207,https://www.immoweb.be/en/classified/penthouse/for-sale/mortsel/2640/20161496,20161496,Mortsel,2640,260000.0,APARTMENT,PENTHOUSE,3,98.0,,0,3.0,,4.0,1,,INSTALLED,GOOD,FOR_SALE,2640,Antwerpen
208,https://www.immoweb.be/en/classified/penthouse/for-sale/mortsel/2640/20277876,20277876,Mortsel,2640,419000.0,APARTMENT,PENTHOUSE,3,153.0,,1,,,0.0,0,,,GOOD,FOR_SALE,2640,Antwerpen
209,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20191631,20191631,Mortsel,2640,235000.0,APARTMENT,APARTMENT,2,96.0,,0,,,3.0,1,,INSTALLED,GOOD,FOR_SALE,2640,Antwerpen
210,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20100148,20100148,Mortsel,2640,260000.0,APARTMENT,APARTMENT,2,130.0,,0,0.0,,2.0,0,,INSTALLED,GOOD,FOR_SALE,2640,Antwerpen
211,https://www.immoweb.be/en/classified/apartment-block/for-sale/borsbeek/2150/20043870,20043870,Borsbeek,2150,649900.0,HOUSE,APARTMENT_BLOCK,3,230.0,,0,0.0,110.0,2.0,0,206.0,INSTALLED,JUST_RENOVATED,FOR_SALE,2150,Antwerpen
212,https://www.immoweb.be/en/classified/ground-floor/for-sale/borsbeek/2150/20265343,20265343,Borsbeek,2150,319000.0,APARTMENT,GROUND_FLOOR,2,83.0,0.0,0,,,0.0,0,,,AS_NEW,FOR_SALE,2150,Antwerpen
213,https://www.immoweb.be/en/classified/apartment/for-sale/borsbeek/2150/20201608,20201608,Borsbeek,2150,319000.0,APARTMENT,APARTMENT,3,102.0,,0,0.0,,0.0,0,,,JUST_RENOVATED,FOR_SALE,2150,Antwerpen
214,https://www.immoweb.be/en/classified/apartment/for-sale/borsbeek/2150/20274346,20274346,Borsbeek,2150,234000.0,APARTMENT,APARTMENT,3,101.0,,0,,,3.0,0,,INSTALLED,GOOD,FOR_SALE,2150,Antwerpen
215,https://www.immoweb.be/en/classified/ground-floor/for-sale/borsbeek/2150/20231058,20231058,Borsbeek,2150,349000.0,APARTMENT,GROUND_FLOOR,3,125.0,,0,11.0,190.0,2.0,0,,USA_SEMI_EQUIPPED,,FOR_SALE,2150,Antwerpen
216,https://www.immoweb.be/en/classified/apartment-block/for-sale/borsbeek/2150/20252264,20252264,Borsbeek,2150,399000.0,HOUSE,APARTMENT_BLOCK,4,175.0,,0,0.0,125.0,3.0,0,270.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,2150,Antwerpen
217,https://www.immoweb.be/en/classified/house/for-sale/borsbeek/2150/20252308,20252308,Borsbeek,2150,459000.0,HOUSE,HOUSE,4,212.0,,0,0.0,344.0,3.0,0,488.0,,GOOD,FOR_SALE,2150,Antwerpen
218,https://www.immoweb.be/en/classified/apartment/for-sale/borsbeek/2150/20193906,20193906,Borsbeek,2150,243000.0,APARTMENT,APARTMENT,2,80.0,,0,7.0,,2.0,1,,INSTALLED,AS_NEW,FOR_SALE,2150,Antwerpen
219,https://www.immoweb.be/en/classified/house/for-sale/borsbeek/2150/20267142,20267142,Borsbeek,2150,389000.0,HOUSE,HOUSE,3,196.0,,0,0.0,160.0,2.0,0,231.0,INSTALLED,GOOD,FOR_SALE,2150,Antwerpen
220,https://www.immoweb.be/en/classified/house/for-sale/borsbeek/2150/20226126,20226126,Borsbeek,2150,389000.0,HOUSE,HOUSE,4,191.0,,0,19.0,90.0,2.0,0,179.0,,GOOD,FOR_SALE,2150,Antwerpen
221,https://www.immoweb.be/en/classified/house/for-sale/borsbeek/2150/20280450,20280450,Borsbeek,2150,195000.0,HOUSE,HOUSE,5,,,0,,,3.0,0,329.0,,,FOR_SALE,2150,Antwerpen
222,https://www.immoweb.be/en/classified/apartment/for-sale/borsbeek/2150/20176693,20176693,Borsbeek,2150,320000.0,APARTMENT,APARTMENT,2,90.0,,0,4.0,,0.0,0,,INSTALLED,,FOR_SALE,2150,Antwerpen
223,https://www.immoweb.be/en/classified/house/for-sale/borsbeek/2150/20141713,20141713,Borsbeek,2150,463500.0,HOUSE,HOUSE,3,,0.0,0,0.0,,0.0,1,0.0,,GOOD,FOR_SALE,2150,Antwerpen
224,https://www.immoweb.be/en/classified/apartment/for-sale/borsbeek/2150/20252239,20252239,Borsbeek,2150,309000.0,APARTMENT,APARTMENT,2,127.0,,0,,,2.0,0,,,AS_NEW,FOR_SALE,2150,Antwerpen
