link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale,street,lon,lat
https://www.immoweb.be/en/classified/apartment/for-sale/marke/8510/11008692,11008692,Marke,8510,574000,APARTMENT,APARTMENT,3,150.0,,0,,,0.0,0,,,GOOD,FOR_SALE,Hellestraat,3.2395537,50.8049336
https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/20318937,20318937,Bredene,8450,279000,APARTMENT,APARTMENT,2,79.0,,0,22.0,,0.0,0,,,GOOD,FOR_SALE,Vissersstraat,2.9627811,51.2295346
https://www.immoweb.be/en/classified/ground-floor/for-sale/ekeren/2180/20319701,20319701,EKEREN,2180,292500,APARTMENT,GROUND_FLOOR,2,83.0,,0,,30.0,2.0,0,,INSTALLED,JUST_RENOVATED,FOR_SALE,Kloosterstraat,4.4162927,51.2839935
https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/20293553,20293553,Bredene,8450,255000,APARTMENT,APARTMENT,2,93.0,,0,8.0,,0.0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE,Golfstraat,2.9642616,51.2467414
https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/20397393,20397393,Bredene,8450,220000,APARTMENT,APARTMENT,1,52.0,,0,,,2.0,0,,,AS_NEW,FOR_SALE,Kapelstraat,2.963209,51.2486893
https://www.immoweb.be/en/classified/house/for-sale/kortrijk-marke/8510/20301041,20301041,Kortrijk Marke,8510,849000,HOUSE,HOUSE,4,244.0,0.0,0,,,4.0,1,1236.0,HYPER_EQUIPPED,GOOD,FOR_SALE,pottelberg,3.2465668,50.8057627
https://www.immoweb.be/en/classified/service-flat/for-sale/alken/3570/20296940,20296940,Alken,3570,230000,APARTMENT,SERVICE_FLAT,1,68.0,,0,9.0,,0.0,0,,INSTALLED,GOOD,FOR_SALE,Alkerstraat,5.31734,50.8744369
https://www.immoweb.be/en/classified/house/for-sale/alken/3570/20107819,20107819,ALKEN,3570,255000,HOUSE,HOUSE,4,145.0,,0,,,4.0,0,1866.0,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,Hulzenstraat,5.2703479,50.8856057
https://www.immoweb.be/en/classified/house/for-sale/lommel/3920/20309826,20309826,Lommel,3920,539000,HOUSE,HOUSE,5,188.0,,0,,,4.0,1,2223.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,Gestelsedijk,5.3133811,51.256677
https://www.immoweb.be/en/classified/house/for-sale/hoboken/2660/20386679,20386679,HOBOKEN,2660,435000,HOUSE,HOUSE,3,130.0,,0,,72.0,0.0,0,132.0,INSTALLED,,FOR_SALE,Berkenrodelei,4.3489938,51.1806436
https://www.immoweb.be/en/classified/apartment/for-sale/ekeren/2180/20319703,20319703,EKEREN,2180,289500,APARTMENT,APARTMENT,2,72.0,,0,12.0,,2.0,0,,INSTALLED,JUST_RENOVATED,FOR_SALE,Kloosterstraat,4.4162927,51.2839935
https://www.immoweb.be/en/classified/apartment/for-sale/marke/8510/11008693,11008693,Marke,8510,422500,APARTMENT,APARTMENT,2,108.0,,0,,,0.0,0,,,GOOD,FOR_SALE,Hellestraat,3.2395537,50.8049336
https://www.immoweb.be/en/classified/house/for-sale/marke/8510/20285504,20285504,Marke,8510,309600,HOUSE,HOUSE,3,155.0,0.0,0,,,0.0,0,140.0,,GOOD,FOR_SALE,Goudsmedenstraat,3.2351847,50.8068249
https://www.immoweb.be/en/classified/house/for-sale/ekeren/2180/20220776,20220776,EKEREN,2180,299000,HOUSE,HOUSE,3,135.0,,0,,,2.0,0,280.0,SEMI_EQUIPPED,GOOD,FOR_SALE,Schriek,4.4366691,51.2902223
https://www.immoweb.be/en/classified/villa/for-sale/bredene/8450/20096226,20096226,Bredene,8450,509000,HOUSE,VILLA,4,169.0,,0,32.0,,0.0,0,492.0,INSTALLED,GOOD,FOR_SALE,Spanjaardstraat,2.9915437,51.2537971
https://www.immoweb.be/en/classified/house/for-sale/sint-eloois-vijve/8793/20346266,20346266,Sint-Eloois-Vijve,8793,255000,HOUSE,HOUSE,3,158.0,0.0,0,,,0.0,1,368.0,INSTALLED,GOOD,FOR_SALE,Koekoekstraat,3.403312,50.9027894
https://www.immoweb.be/en/classified/apartment/for-sale/sint-eloois-vijve/8793/11015713,11015713,Sint-Eloois-Vijve,8793,258750,APARTMENT,APARTMENT,2,76.0,0.0,0,,26.0,0.0,1,,HYPER_EQUIPPED,,FOR_SALE,Koekoekstraat,3.4035665,50.9031266
https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8793/20394645,20394645,Waregem,8793,375000,APARTMENT,APARTMENT,3,121.0,,0,9.0,,0.0,0,,,GOOD,FOR_SALE,Koekoekstraat,3.4043647,50.9053128
https://www.immoweb.be/en/classified/house/for-sale/musson/6750/11454524,11454524,Musson,6750,298000,HOUSE,HOUSE,4,156.0,0.0,0,,,2.0,1,436.0,,GOOD,FOR_SALE,,,
https://www.immoweb.be/en/classified/house/for-sale/musson/6750/20018071,20018071,MUSSON,6750,189000,HOUSE,HOUSE,3,124.0,,0,,,3.0,0,70.0,,TO_RENOVATE,FOR_SALE,Rue Roland Assada,5.7058084,49.5568043
https://www.immoweb.be/en/classified/house/for-sale/musson/6750/20318902,20318902,MUSSON,6750,260000,HOUSE,HOUSE,3,183.0,,0,,,3.0,0,998.0,,TO_BE_DONE_UP,FOR_SALE,Rue Marcel Niessen,5.684046899999999,49.5572419
